# Amusement Detection Log
# Date: 2026-01-06 15:07:04
# Subject: Maria
# Age: 22
# Gender: Female
------------------------------
time, video_id, au25, au12, au6, audio, smile, laughter, amusement
00:10, dGU5_UUalPA, 0.311, 0.496, 0.156, 0.005, 0.326, 0.259, 0.285
00:10, dGU5_UUalPA, 0.298, 0.493, 0.171, 0.009, 0.332, 0.260, 0.289
00:10, dGU5_UUalPA, 0.289, 0.498, 0.184, 0.011, 0.341, 0.265, 0.296
00:10, dGU5_UUalPA, 0.278, 0.501, 0.195, 0.013, 0.348, 0.267, 0.300
00:10, dGU5_UUalPA, 0.274, 0.509, 0.187, 0.015, 0.348, 0.267, 0.299
00:10, dGU5_UUalPA, 0.265, 0.522, 0.184, 0.015, 0.353, 0.268, 0.302
00:10, dGU5_UUalPA, 0.255, 0.522, 0.197, 0.016, 0.360, 0.270, 0.306
00:10, dGU5_UUalPA, 0.254, 0.524, 0.217, 0.017, 0.370, 0.276, 0.314
00:10, dGU5_UUalPA, 0.260, 0.519, 0.216, 0.017, 0.368, 0.276, 0.313
00:10, dGU5_UUalPA, 0.273, 0.507, 0.224, 0.171, 0.365, 0.308, 0.331
00:10, dGU5_UUalPA, 0.283, 0.495, 0.245, 0.279, 0.370, 0.334, 0.349
00:10, dGU5_UUalPA, 0.289, 0.488, 0.253, 0.355, 0.371, 0.351, 0.359
00:11, dGU5_UUalPA, 0.291, 0.485, 0.257, 0.407, 0.371, 0.362, 0.366
00:11, dGU5_UUalPA, 0.288, 0.483, 0.282, 0.444, 0.383, 0.376, 0.379
00:11, dGU5_UUalPA, 0.284, 0.482, 0.315, 0.470, 0.398, 0.390, 0.393
00:11, dGU5_UUalPA, 0.275, 0.488, 0.332, 0.488, 0.410, 0.399, 0.403
00:11, dGU5_UUalPA, 0.268, 0.496, 0.354, 0.501, 0.425, 0.409, 0.415
00:11, dGU5_UUalPA, 0.262, 0.501, 0.382, 0.644, 0.442, 0.446, 0.444
00:11, dGU5_UUalPA, 0.253, 0.518, 0.405, 0.744, 0.461, 0.476, 0.470
00:11, dGU5_UUalPA, 0.237, 0.530, 0.428, 0.814, 0.479, 0.497, 0.490
00:11, dGU5_UUalPA, 0.225, 0.538, 0.451, 0.863, 0.494, 0.514, 0.506
00:11, dGU5_UUalPA, 0.219, 0.547, 0.461, 0.897, 0.504, 0.525, 0.517
00:11, dGU5_UUalPA, 0.214, 0.551, 0.465, 0.921, 0.508, 0.532, 0.522
00:11, dGU5_UUalPA, 0.209, 0.554, 0.471, 0.938, 0.513, 0.537, 0.527
00:11, dGU5_UUalPA, 0.207, 0.554, 0.468, 0.950, 0.511, 0.538, 0.527
00:11, dGU5_UUalPA, 0.210, 0.555, 0.439, 0.939, 0.497, 0.528, 0.516
00:11, dGU5_UUalPA, 0.214, 0.558, 0.419, 0.932, 0.489, 0.522, 0.509
00:11, dGU5_UUalPA, 0.215, 0.555, 0.411, 0.927, 0.483, 0.518, 0.504
00:12, dGU5_UUalPA, 0.215, 0.558, 0.408, 0.924, 0.483, 0.518, 0.504
00:12, dGU5_UUalPA, 0.214, 0.565, 0.418, 0.921, 0.492, 0.522, 0.510
00:12, dGU5_UUalPA, 0.216, 0.566, 0.456, 0.920, 0.511, 0.534, 0.525
00:12, dGU5_UUalPA, 0.217, 0.568, 0.458, 0.918, 0.513, 0.535, 0.526
00:12, dGU5_UUalPA, 0.222, 0.565, 0.436, 0.918, 0.501, 0.528, 0.517
00:12, dGU5_UUalPA, 0.227, 0.556, 0.418, 0.917, 0.487, 0.521, 0.508
00:12, dGU5_UUalPA, 0.228, 0.550, 0.402, 0.728, 0.476, 0.477, 0.476
00:12, dGU5_UUalPA, 0.229, 0.535, 0.377, 0.597, 0.456, 0.439, 0.446
00:12, dGU5_UUalPA, 0.231, 0.521, 0.351, 0.504, 0.436, 0.409, 0.420
00:12, dGU5_UUalPA, 0.232, 0.520, 0.323, 0.440, 0.422, 0.387, 0.401
00:12, dGU5_UUalPA, 0.231, 0.520, 0.308, 0.394, 0.414, 0.374, 0.390
00:12, dGU5_UUalPA, 0.226, 0.523, 0.299, 0.363, 0.411, 0.365, 0.383
00:12, dGU5_UUalPA, 0.221, 0.524, 0.271, 0.340, 0.398, 0.351, 0.370
00:12, dGU5_UUalPA, 0.217, 0.519, 0.262, 0.325, 0.391, 0.343, 0.362
00:12, dGU5_UUalPA, 0.216, 0.520, 0.270, 0.460, 0.395, 0.372, 0.381
00:12, dGU5_UUalPA, 0.220, 0.521, 0.258, 0.555, 0.389, 0.389, 0.389
00:13, dGU5_UUalPA, 0.230, 0.521, 0.238, 0.621, 0.379, 0.398, 0.390
00:13, dGU5_UUalPA, 0.245, 0.516, 0.216, 0.667, 0.366, 0.402, 0.388
00:13, dGU5_UUalPA, 0.268, 0.526, 0.169, 0.700, 0.347, 0.402, 0.380
00:13, dGU5_UUalPA, 0.290, 0.540, 0.142, 0.722, 0.341, 0.407, 0.381
00:13, dGU5_UUalPA, 0.302, 0.550, 0.147, 0.738, 0.348, 0.417, 0.390
00:13, dGU5_UUalPA, 0.306, 0.550, 0.152, 0.750, 0.351, 0.422, 0.393
00:13, dGU5_UUalPA, 0.312, 0.551, 0.157, 0.801, 0.354, 0.435, 0.403
00:13, dGU5_UUalPA, 0.316, 0.552, 0.168, 0.837, 0.360, 0.447, 0.412
00:13, dGU5_UUalPA, 0.322, 0.550, 0.194, 0.863, 0.372, 0.460, 0.425
00:13, dGU5_UUalPA, 0.323, 0.547, 0.215, 0.881, 0.381, 0.469, 0.434
00:13, dGU5_UUalPA, 0.315, 0.536, 0.236, 0.893, 0.386, 0.473, 0.438
00:13, dGU5_UUalPA, 0.305, 0.529, 0.262, 0.902, 0.395, 0.479, 0.445
00:13, dGU5_UUalPA, 0.302, 0.520, 0.316, 0.908, 0.418, 0.493, 0.463
00:13, dGU5_UUalPA, 0.289, 0.504, 0.341, 0.912, 0.423, 0.494, 0.465
00:13, dGU5_UUalPA, 0.277, 0.493, 0.339, 0.922, 0.416, 0.489, 0.460
00:14, dGU5_UUalPA, 0.268, 0.486, 0.363, 0.930, 0.424, 0.494, 0.466
00:14, dGU5_UUalPA, 0.260, 0.470, 0.379, 0.935, 0.424, 0.494, 0.466
00:14, dGU5_UUalPA, 0.255, 0.459, 0.387, 0.938, 0.423, 0.492, 0.464
00:14, dGU5_UUalPA, 0.255, 0.453, 0.385, 0.941, 0.419, 0.491, 0.462
00:14, dGU5_UUalPA, 0.256, 0.447, 0.386, 0.943, 0.417, 0.490, 0.461
00:14, dGU5_UUalPA, 0.256, 0.450, 0.384, 0.944, 0.417, 0.490, 0.461
00:14, dGU5_UUalPA, 0.257, 0.452, 0.377, 0.945, 0.414, 0.489, 0.459
00:14, dGU5_UUalPA, 0.261, 0.452, 0.372, 0.955, 0.412, 0.490, 0.459
00:14, dGU5_UUalPA, 0.266, 0.456, 0.369, 0.963, 0.412, 0.493, 0.461
00:14, dGU5_UUalPA, 0.269, 0.462, 0.350, 0.968, 0.406, 0.491, 0.457
00:14, dGU5_UUalPA, 0.272, 0.471, 0.333, 0.971, 0.402, 0.490, 0.454
00:14, dGU5_UUalPA, 0.274, 0.480, 0.311, 0.974, 0.395, 0.487, 0.450
00:14, dGU5_UUalPA, 0.271, 0.492, 0.287, 0.975, 0.390, 0.483, 0.446
00:14, dGU5_UUalPA, 0.265, 0.503, 0.275, 0.977, 0.389, 0.482, 0.444
00:14, dGU5_UUalPA, 0.264, 0.506, 0.283, 0.980, 0.395, 0.486, 0.449
00:14, dGU5_UUalPA, 0.261, 0.520, 0.285, 0.983, 0.402, 0.490, 0.455
00:15, dGU5_UUalPA, 0.257, 0.534, 0.273, 0.984, 0.404, 0.491, 0.456
00:15, dGU5_UUalPA, 0.252, 0.544, 0.264, 0.985, 0.404, 0.490, 0.456
00:15, dGU5_UUalPA, 0.249, 0.542, 0.252, 0.986, 0.397, 0.485, 0.450
00:15, dGU5_UUalPA, 0.250, 0.537, 0.253, 0.987, 0.395, 0.484, 0.449
00:15, dGU5_UUalPA, 0.248, 0.523, 0.287, 0.987, 0.405, 0.490, 0.456
00:15, dGU5_UUalPA, 0.248, 0.512, 0.301, 0.987, 0.407, 0.491, 0.457
00:15, dGU5_UUalPA, 0.242, 0.491, 0.315, 0.988, 0.403, 0.488, 0.454
00:15, dGU5_UUalPA, 0.240, 0.476, 0.324, 0.918, 0.400, 0.472, 0.443
00:15, dGU5_UUalPA, 0.238, 0.460, 0.326, 0.869, 0.393, 0.457, 0.432
00:15, dGU5_UUalPA, 0.240, 0.451, 0.322, 0.835, 0.386, 0.447, 0.423
00:15, dGU5_UUalPA, 0.240, 0.441, 0.306, 0.811, 0.373, 0.434, 0.410
00:15, dGU5_UUalPA, 0.241, 0.438, 0.292, 0.795, 0.365, 0.426, 0.402
00:15, dGU5_UUalPA, 0.240, 0.437, 0.288, 0.783, 0.363, 0.422, 0.398
00:15, dGU5_UUalPA, 0.241, 0.433, 0.293, 0.775, 0.363, 0.421, 0.398
00:15, dGU5_UUalPA, 0.243, 0.426, 0.278, 0.769, 0.352, 0.413, 0.389
00:15, dGU5_UUalPA, 0.241, 0.421, 0.268, 0.681, 0.344, 0.391, 0.372
00:16, dGU5_UUalPA, 0.239, 0.425, 0.264, 0.619, 0.344, 0.378, 0.365
00:16, dGU5_UUalPA, 0.241, 0.436, 0.258, 0.576, 0.347, 0.372, 0.362
00:16, dGU5_UUalPA, 0.236, 0.459, 0.255, 0.546, 0.357, 0.371, 0.365
00:16, dGU5_UUalPA, 0.232, 0.475, 0.258, 0.525, 0.366, 0.371, 0.369
00:16, dGU5_UUalPA, 0.229, 0.488, 0.257, 0.510, 0.372, 0.371, 0.372
00:16, dGU5_UUalPA, 0.226, 0.505, 0.268, 0.500, 0.386, 0.377, 0.381
00:16, dGU5_UUalPA, 0.230, 0.516, 0.276, 0.589, 0.396, 0.401, 0.399
00:16, dGU5_UUalPA, 0.242, 0.522, 0.274, 0.652, 0.398, 0.418, 0.410
00:16, dGU5_UUalPA, 0.259, 0.522, 0.281, 0.696, 0.402, 0.432, 0.420
00:16, dGU5_UUalPA, 0.273, 0.521, 0.279, 0.726, 0.400, 0.440, 0.424
00:16, dGU5_UUalPA, 0.289, 0.513, 0.300, 0.748, 0.407, 0.451, 0.433
00:16, dGU5_UUalPA, 0.301, 0.508, 0.321, 0.763, 0.414, 0.461, 0.442
00:16, dGU5_UUalPA, 0.310, 0.506, 0.334, 0.773, 0.420, 0.469, 0.449
00:16, dGU5_UUalPA, 0.316, 0.506, 0.324, 0.815, 0.415, 0.475, 0.451
00:17, dGU5_UUalPA, 0.318, 0.510, 0.322, 0.843, 0.416, 0.482, 0.456
00:17, dGU5_UUalPA, 0.317, 0.515, 0.325, 0.864, 0.420, 0.488, 0.461
00:17, dGU5_UUalPA, 0.310, 0.534, 0.336, 0.878, 0.435, 0.499, 0.473
00:17, dGU5_UUalPA, 0.309, 0.547, 0.332, 0.888, 0.439, 0.503, 0.477
00:17, dGU5_UUalPA, 0.302, 0.563, 0.319, 0.895, 0.441, 0.504, 0.479
00:17, dGU5_UUalPA, 0.293, 0.574, 0.304, 0.899, 0.439, 0.502, 0.477
00:17, dGU5_UUalPA, 0.279, 0.592, 0.364, 0.903, 0.478, 0.523, 0.505
00:17, dGU5_UUalPA, 0.268, 0.615, 0.384, 0.929, 0.499, 0.539, 0.523
00:17, dGU5_UUalPA, 0.255, 0.644, 0.325, 0.947, 0.484, 0.531, 0.512
00:17, dGU5_UUalPA, 0.245, 0.668, 0.264, 0.959, 0.466, 0.521, 0.499
00:17, dGU5_UUalPA, 0.241, 0.690, 0.225, 0.968, 0.458, 0.516, 0.493
00:17, dGU5_UUalPA, 0.239, 0.695, 0.180, 0.974, 0.437, 0.505, 0.478
00:17, dGU5_UUalPA, 0.235, 0.694, 0.140, 0.979, 0.417, 0.493, 0.462
00:17, dGU5_UUalPA, 0.230, 0.692, 0.114, 0.982, 0.403, 0.484, 0.452
00:17, dGU5_UUalPA, 0.224, 0.677, 0.091, 0.984, 0.384, 0.472, 0.437
00:18, dGU5_UUalPA, 0.217, 0.666, 0.068, 0.989, 0.367, 0.461, 0.424
00:18, dGU5_UUalPA, 0.211, 0.652, 0.048, 0.992, 0.350, 0.451, 0.410
00:18, dGU5_UUalPA, 0.204, 0.640, 0.035, 0.994, 0.337, 0.442, 0.400
00:18, dGU5_UUalPA, 0.197, 0.632, 0.027, 0.996, 0.330, 0.436, 0.394
00:18, dGU5_UUalPA, 0.189, 0.637, 0.027, 0.997, 0.332, 0.436, 0.395
00:18, dGU5_UUalPA, 0.182, 0.643, 0.026, 0.998, 0.335, 0.437, 0.396
00:18, dGU5_UUalPA, 0.177, 0.649, 0.034, 0.999, 0.341, 0.440, 0.400
00:18, dGU5_UUalPA, 0.178, 0.652, 0.045, 0.999, 0.348, 0.445, 0.406
00:18, dGU5_UUalPA, 0.181, 0.651, 0.081, 0.999, 0.366, 0.456, 0.420
00:18, dGU5_UUalPA, 0.184, 0.651, 0.116, 1.000, 0.383, 0.467, 0.433
00:18, dGU5_UUalPA, 0.187, 0.653, 0.143, 1.000, 0.398, 0.476, 0.445
00:18, dGU5_UUalPA, 0.195, 0.648, 0.165, 1.000, 0.407, 0.483, 0.452
00:18, dGU5_UUalPA, 0.202, 0.637, 0.195, 1.000, 0.416, 0.490, 0.460
00:18, dGU5_UUalPA, 0.212, 0.615, 0.222, 1.000, 0.419, 0.494, 0.464
00:18, dGU5_UUalPA, 0.225, 0.596, 0.242, 1.000, 0.419, 0.496, 0.465
00:18, dGU5_UUalPA, 0.231, 0.587, 0.242, 1.000, 0.415, 0.495, 0.463
00:18, dGU5_UUalPA, 0.233, 0.576, 0.236, 0.989, 0.406, 0.488, 0.455
00:19, dGU5_UUalPA, 0.233, 0.569, 0.226, 0.981, 0.398, 0.482, 0.448
00:19, dGU5_UUalPA, 0.217, 0.571, 0.221, 0.976, 0.396, 0.476, 0.444
00:19, dGU5_UUalPA, 0.201, 0.575, 0.221, 0.972, 0.398, 0.473, 0.443
00:19, dGU5_UUalPA, 0.190, 0.579, 0.221, 0.969, 0.400, 0.472, 0.443
00:19, dGU5_UUalPA, 0.184, 0.582, 0.218, 0.968, 0.400, 0.470, 0.442
00:19, dGU5_UUalPA, 0.185, 0.575, 0.220, 0.966, 0.398, 0.469, 0.440
00:19, dGU5_UUalPA, 0.192, 0.572, 0.225, 0.965, 0.399, 0.471, 0.442
00:19, dGU5_UUalPA, 0.200, 0.570, 0.227, 0.943, 0.399, 0.468, 0.440
00:19, dGU5_UUalPA, 0.207, 0.575, 0.215, 0.927, 0.395, 0.464, 0.436
00:19, dGU5_UUalPA, 0.217, 0.584, 0.206, 0.916, 0.395, 0.464, 0.436
00:19, dGU5_UUalPA, 0.225, 0.591, 0.195, 0.908, 0.393, 0.462, 0.435
00:19, dGU5_UUalPA, 0.230, 0.600, 0.188, 0.903, 0.394, 0.463, 0.436
00:19, dGU5_UUalPA, 0.229, 0.603, 0.179, 0.899, 0.391, 0.460, 0.432
00:19, dGU5_UUalPA, 0.223, 0.602, 0.176, 0.896, 0.389, 0.457, 0.430
00:19, dGU5_UUalPA, 0.206, 0.591, 0.174, 0.895, 0.382, 0.450, 0.423
00:20, dGU5_UUalPA, 0.193, 0.540, 0.172, 0.706, 0.356, 0.393, 0.378
00:20, dGU5_UUalPA, 0.193, 0.490, 0.178, 0.573, 0.334, 0.354, 0.346
00:20, dGU5_UUalPA, 0.202, 0.445, 0.191, 0.481, 0.318, 0.327, 0.324
00:20, dGU5_UUalPA, 0.209, 0.407, 0.207, 0.416, 0.307, 0.309, 0.308
00:20, dGU5_UUalPA, 0.213, 0.380, 0.219, 0.370, 0.300, 0.296, 0.298
00:20, dGU5_UUalPA, 0.212, 0.367, 0.218, 0.339, 0.292, 0.285, 0.288
00:20, dGU5_UUalPA, 0.208, 0.374, 0.218, 0.316, 0.296, 0.282, 0.288
00:20, dGU5_UUalPA, 0.207, 0.396, 0.228, 0.390, 0.312, 0.306, 0.308
00:20, dGU5_UUalPA, 0.206, 0.418, 0.236, 0.442, 0.327, 0.326, 0.326
00:20, dGU5_UUalPA, 0.207, 0.439, 0.239, 0.479, 0.339, 0.340, 0.340
00:20, dGU5_UUalPA, 0.203, 0.458, 0.248, 0.504, 0.353, 0.353, 0.353
00:20, dGU5_UUalPA, 0.197, 0.473, 0.251, 0.522, 0.362, 0.361, 0.361
00:20, dGU5_UUalPA, 0.191, 0.487, 0.253, 0.534, 0.370, 0.367, 0.368
00:20, dGU5_UUalPA, 0.188, 0.501, 0.258, 0.543, 0.379, 0.374, 0.376
00:20, dGU5_UUalPA, 0.184, 0.511, 0.262, 0.549, 0.386, 0.378, 0.382
00:21, dGU5_UUalPA, 0.181, 0.517, 0.262, 0.589, 0.390, 0.388, 0.389
00:21, dGU5_UUalPA, 0.181, 0.521, 0.261, 0.618, 0.391, 0.394, 0.393
00:21, dGU5_UUalPA, 0.180, 0.524, 0.261, 0.637, 0.393, 0.399, 0.397
00:21, dGU5_UUalPA, 0.180, 0.528, 0.262, 0.651, 0.395, 0.403, 0.400
00:21, dGU5_UUalPA, 0.180, 0.526, 0.397, 0.661, 0.461, 0.445, 0.452
00:21, dGU5_UUalPA, 0.179, 0.525, 0.443, 0.668, 0.484, 0.460, 0.469
00:21, dGU5_UUalPA, 0.180, 0.513, 0.442, 0.672, 0.478, 0.457, 0.466
00:21, dGU5_UUalPA, 0.182, 0.485, 0.420, 0.676, 0.453, 0.443, 0.447
00:21, dGU5_UUalPA, 0.176, 0.447, 0.373, 0.712, 0.410, 0.424, 0.418
00:21, dGU5_UUalPA, 0.163, 0.416, 0.329, 0.737, 0.373, 0.404, 0.391
00:21, dGU5_UUalPA, 0.148, 0.372, 0.290, 0.755, 0.331, 0.379, 0.360
00:21, dGU5_UUalPA, 0.137, 0.332, 0.254, 0.767, 0.293, 0.357, 0.331
00:21, dGU5_UUalPA, 0.136, 0.300, 0.233, 0.776, 0.267, 0.342, 0.312
00:21, dGU5_UUalPA, 0.144, 0.287, 0.213, 0.782, 0.250, 0.335, 0.301
00:21, dGU5_UUalPA, 0.157, 0.287, 0.204, 0.787, 0.246, 0.336, 0.300
00:21, dGU5_UUalPA, 0.164, 0.309, 0.318, 0.790, 0.313, 0.379, 0.353
00:22, dGU5_UUalPA, 0.169, 0.340, 0.356, 0.586, 0.348, 0.360, 0.355
00:22, dGU5_UUalPA, 0.153, 0.359, 0.323, 0.444, 0.341, 0.324, 0.331
00:22, dGU5_UUalPA, 0.118, 0.367, 0.275, 0.344, 0.321, 0.285, 0.300
00:22, dGU5_UUalPA, 0.120, 0.348, 0.232, 0.275, 0.290, 0.253, 0.268
00:22, dGU5_UUalPA, 0.137, 0.339, 0.202, 0.226, 0.271, 0.235, 0.249
00:22, dGU5_UUalPA, 0.146, 0.335, 0.173, 0.192, 0.254, 0.220, 0.234
00:22, dGU5_UUalPA, 0.149, 0.335, 0.146, 0.168, 0.240, 0.208, 0.221
00:22, dGU5_UUalPA, 0.155, 0.338, 0.136, 0.151, 0.237, 0.203, 0.217
00:22, dGU5_UUalPA, 0.165, 0.359, 0.127, 0.158, 0.243, 0.210, 0.223
00:22, dGU5_UUalPA, 0.174, 0.390, 0.115, 0.163, 0.253, 0.219, 0.233
00:22, dGU5_UUalPA, 0.177, 0.423, 0.119, 0.167, 0.271, 0.231, 0.247
00:22, dGU5_UUalPA, 0.176, 0.454, 0.124, 0.169, 0.289, 0.242, 0.261
00:22, dGU5_UUalPA, 0.175, 0.476, 0.133, 0.171, 0.304, 0.252, 0.273
00:22, dGU5_UUalPA, 0.175, 0.491, 0.141, 0.172, 0.316, 0.259, 0.282
00:22, dGU5_UUalPA, 0.174, 0.504, 0.146, 0.173, 0.325, 0.264, 0.289
00:22, dGU5_UUalPA, 0.174, 0.513, 0.149, 0.174, 0.331, 0.268, 0.293
00:23, dGU5_UUalPA, 0.173, 0.518, 0.152, 0.401, 0.335, 0.316, 0.323
00:23, dGU5_UUalPA, 0.172, 0.523, 0.152, 0.559, 0.337, 0.349, 0.344
00:23, dGU5_UUalPA, 0.170, 0.527, 0.151, 0.670, 0.339, 0.372, 0.359
00:23, dGU5_UUalPA, 0.169, 0.534, 0.143, 0.748, 0.338, 0.387, 0.367
00:23, dGU5_UUalPA, 0.170, 0.540, 0.136, 0.802, 0.338, 0.397, 0.374
00:23, dGU5_UUalPA, 0.170, 0.546, 0.134, 0.841, 0.340, 0.406, 0.380
00:23, dGU5_UUalPA, 0.171, 0.549, 0.140, 0.867, 0.344, 0.414, 0.386
00:23, dGU5_UUalPA, 0.172, 0.552, 0.145, 0.886, 0.349, 0.421, 0.392
00:23, dGU5_UUalPA, 0.173, 0.554, 0.147, 0.917, 0.351, 0.428, 0.397
00:23, dGU5_UUalPA, 0.173, 0.559, 0.152, 0.939, 0.355, 0.436, 0.403
00:23, dGU5_UUalPA, 0.173, 0.564, 0.156, 0.954, 0.360, 0.441, 0.409
00:23, dGU5_UUalPA, 0.172, 0.567, 0.158, 0.964, 0.363, 0.445, 0.412
00:23, dGU5_UUalPA, 0.172, 0.571, 0.161, 0.972, 0.366, 0.448, 0.415
00:23, dGU5_UUalPA, 0.172, 0.578, 0.162, 0.977, 0.370, 0.452, 0.419
00:23, dGU5_UUalPA, 0.173, 0.587, 0.162, 0.981, 0.375, 0.455, 0.423
00:24, dGU5_UUalPA, 0.174, 0.592, 0.171, 0.983, 0.382, 0.460, 0.429
00:24, dGU5_UUalPA, 0.178, 0.592, 0.177, 0.986, 0.384, 0.463, 0.432
00:24, dGU5_UUalPA, 0.181, 0.593, 0.178, 0.988, 0.385, 0.465, 0.433
00:24, dGU5_UUalPA, 0.183, 0.597, 0.178, 0.989, 0.387, 0.467, 0.435
00:24, dGU5_UUalPA, 0.184, 0.602, 0.180, 0.990, 0.391, 0.469, 0.438
00:24, dGU5_UUalPA, 0.186, 0.607, 0.173, 0.990, 0.390, 0.469, 0.438
00:24, dGU5_UUalPA, 0.187, 0.619, 0.165, 0.991, 0.392, 0.471, 0.439
00:24, dGU5_UUalPA, 0.189, 0.630, 0.163, 0.991, 0.397, 0.474, 0.443
00:24, dGU5_UUalPA, 0.193, 0.635, 0.160, 0.991, 0.397, 0.475, 0.444
00:24, dGU5_UUalPA, 0.199, 0.643, 0.152, 0.991, 0.398, 0.477, 0.445
00:24, dGU5_UUalPA, 0.201, 0.647, 0.152, 0.989, 0.399, 0.478, 0.446
00:24, dGU5_UUalPA, 0.203, 0.646, 0.150, 0.988, 0.398, 0.477, 0.446
00:24, dGU5_UUalPA, 0.207, 0.649, 0.155, 0.987, 0.402, 0.480, 0.449
00:24, dGU5_UUalPA, 0.209, 0.649, 0.157, 0.986, 0.403, 0.481, 0.450
00:24, dGU5_UUalPA, 0.210, 0.650, 0.159, 0.985, 0.405, 0.482, 0.451
00:24, dGU5_UUalPA, 0.212, 0.651, 0.160, 0.985, 0.406, 0.483, 0.452
00:24, dGU5_UUalPA, 0.212, 0.650, 0.162, 0.985, 0.406, 0.483, 0.452
00:25, dGU5_UUalPA, 0.213, 0.651, 0.163, 0.984, 0.407, 0.484, 0.453
00:25, dGU5_UUalPA, 0.213, 0.652, 0.163, 0.985, 0.408, 0.484, 0.454
00:25, dGU5_UUalPA, 0.213, 0.652, 0.163, 0.985, 0.407, 0.484, 0.453
00:25, dGU5_UUalPA, 0.217, 0.649, 0.170, 0.985, 0.410, 0.486, 0.455
00:25, dGU5_UUalPA, 0.220, 0.654, 0.159, 0.985, 0.406, 0.485, 0.454
00:25, dGU5_UUalPA, 0.224, 0.655, 0.150, 0.985, 0.403, 0.483, 0.451
00:25, dGU5_UUalPA, 0.223, 0.662, 0.146, 0.985, 0.404, 0.484, 0.452
00:25, dGU5_UUalPA, 0.223, 0.663, 0.132, 0.985, 0.398, 0.480, 0.447
00:25, dGU5_UUalPA, 0.224, 0.664, 0.132, 0.965, 0.398, 0.477, 0.445
00:25, dGU5_UUalPA, 0.224, 0.665, 0.143, 0.951, 0.404, 0.478, 0.448
00:25, dGU5_UUalPA, 0.225, 0.668, 0.147, 0.941, 0.407, 0.478, 0.450
00:25, dGU5_UUalPA, 0.226, 0.668, 0.150, 0.934, 0.409, 0.477, 0.450
00:25, dGU5_UUalPA, 0.228, 0.667, 0.154, 0.930, 0.410, 0.478, 0.451
00:25, dGU5_UUalPA, 0.229, 0.667, 0.160, 0.926, 0.413, 0.479, 0.453
00:25, dGU5_UUalPA, 0.229, 0.669, 0.168, 0.924, 0.418, 0.482, 0.456
00:26, dGU5_UUalPA, 0.230, 0.668, 0.170, 0.922, 0.419, 0.482, 0.457
00:26, dGU5_UUalPA, 0.232, 0.667, 0.175, 0.903, 0.421, 0.479, 0.456
00:26, dGU5_UUalPA, 0.228, 0.668, 0.320, 0.889, 0.494, 0.520, 0.510
00:26, dGU5_UUalPA, 0.215, 0.664, 0.388, 0.880, 0.526, 0.534, 0.531
00:26, dGU5_UUalPA, 0.207, 0.644, 0.349, 0.874, 0.496, 0.514, 0.507
00:26, dGU5_UUalPA, 0.198, 0.594, 0.306, 0.869, 0.450, 0.483, 0.470
00:26, dGU5_UUalPA, 0.184, 0.529, 0.294, 0.866, 0.411, 0.457, 0.439
00:26, dGU5_UUalPA, 0.148, 0.461, 0.347, 0.863, 0.404, 0.445, 0.428
00:26, dGU5_UUalPA, 0.109, 0.407, 0.380, 0.862, 0.393, 0.430, 0.416
00:26, dGU5_UUalPA, 0.079, 0.380, 0.367, 0.877, 0.374, 0.416, 0.399
00:26, dGU5_UUalPA, 0.057, 0.366, 0.340, 0.888, 0.353, 0.401, 0.382
00:26, dGU5_UUalPA, 0.042, 0.359, 0.310, 0.896, 0.334, 0.388, 0.367
00:26, dGU5_UUalPA, 0.037, 0.362, 0.277, 0.901, 0.320, 0.379, 0.355
00:26, dGU5_UUalPA, 0.064, 0.372, 0.240, 0.905, 0.306, 0.377, 0.349
00:26, dGU5_UUalPA, 0.096, 0.395, 0.209, 0.907, 0.302, 0.382, 0.350
00:26, dGU5_UUalPA, 0.126, 0.426, 0.186, 0.909, 0.306, 0.391, 0.357
00:27, dGU5_UUalPA, 0.152, 0.452, 0.171, 0.910, 0.311, 0.399, 0.364
00:27, dGU5_UUalPA, 0.170, 0.484, 0.159, 0.906, 0.322, 0.408, 0.374
00:27, dGU5_UUalPA, 0.184, 0.515, 0.158, 0.903, 0.337, 0.419, 0.386
00:27, dGU5_UUalPA, 0.195, 0.546, 0.152, 0.901, 0.349, 0.429, 0.397
00:27, dGU5_UUalPA, 0.201, 0.571, 0.158, 0.900, 0.364, 0.439, 0.409
00:27, dGU5_UUalPA, 0.197, 0.569, 0.156, 0.899, 0.362, 0.437, 0.407
00:27, dGU5_UUalPA, 0.191, 0.568, 0.152, 0.898, 0.360, 0.434, 0.405
00:27, dGU5_UUalPA, 0.187, 0.571, 0.147, 0.898, 0.359, 0.432, 0.403
00:27, dGU5_UUalPA, 0.200, 0.571, 0.139, 0.898, 0.355, 0.433, 0.402
00:27, dGU5_UUalPA, 0.214, 0.573, 0.136, 0.666, 0.354, 0.388, 0.375
00:27, dGU5_UUalPA, 0.220, 0.583, 0.121, 0.503, 0.352, 0.356, 0.355
00:27, dGU5_UUalPA, 0.216, 0.599, 0.119, 0.390, 0.359, 0.336, 0.345
00:27, dGU5_UUalPA, 0.207, 0.616, 0.111, 0.310, 0.363, 0.321, 0.338
03:30, g5PtALFhFK8, 0.139, 0.748, 0.179, 0.021, 0.464, 0.310, 0.372
03:30, g5PtALFhFK8, 0.149, 0.743, 0.191, 0.022, 0.467, 0.314, 0.375
03:30, g5PtALFhFK8, 0.152, 0.771, 0.184, 0.070, 0.478, 0.331, 0.390
